asn,category,tags
140701,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
214430,Other,Personal ASN|
58784,Unknown,
58785,Academic/Edu,Academic|
58786,Unknown,
58787,Unknown,
58788,Unknown,
58789,Unknown,
58790,Unknown,
58791,Other,ToR Services|Not Validating RPKI ROV|
58792,Unknown,
58793,Unknown,
132592,Other,Computer and Information Technology|Software Development|
17905,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds|"
148985,Other,Computer and Information Technology|Software Development|Service|
17930,Unknown,
17931,Eyeball,Eyeball|Not Validating RPKI ROV|ToR Services|
17932,Other,Not Validating RPKI ROV|
17933,Unknown,
17934,Unknown,
9743,Unknown,
17935,Unknown,
17936,Eyeball,Eyeball|Not Validating RPKI ROV|
17937,Unknown,
17938,Unknown,
26132,Other,Service|
17939,Eyeball,Eyeball|Not Validating RPKI ROV|
17940,Other,Not Validating RPKI ROV|
17941,Other,Not Validating RPKI ROV|
17942,Unknown,
17943,Unknown,
17944,Unknown,
17945,Unknown,
17946,Unknown,
17947,Unknown,
17948,Eyeball,Eyeball|Not Validating RPKI ROV|
17949,Unknown,
17950,Unknown,
17951,Unknown,
17952,Unknown,
17953,Unknown,
17954,Unknown,
17955,Eyeball,Eyeball|Not Validating RPKI ROV|
17956,Academic/Edu,Academic|
17957,ISP,Not Validating RPKI ROV|Home ISP|Eyeball|
17958,Eyeball,Eyeball|Not Validating RPKI ROV|
17959,Unknown,
17960,Unknown,
17961,Eyeball,Eyeball|Not Validating RPKI ROV|Business Broadband|
17977,ISP,"Phone Provider|Service|Law, Business, and Consulting Services|Internet Service Provider (ISP)"
140868,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
9824,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
9827,ISP,Software Development|Manufacturing|Computer and Information Technology|Internet Service Provider (ISP)
132211,Other,"Investment, Portfolio Management, Pensions and Funds|Finance and Insurance|"
132726,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
18050,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
18067,Unknown,
18068,Other,Not Validating RPKI ROV|
18069,Other,Not Validating RPKI ROV|
18070,Other,Not Validating RPKI ROV|
18071,Unknown,
18072,Unknown,
18073,Unknown,
18074,Other,Validating RPKI ROV|
18075,Eyeball,Eyeball|Not Validating RPKI ROV|
18076,Unknown,
18077,Eyeball,Eyeball|Not Validating RPKI ROV|
18078,Unknown,
18079,Unknown,
18080,Unknown,
18081,ISP,Eyeball|Validating RPKI ROV|Home ISP|
18082,Unknown,
18083,Unknown,
18084,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
18085,Other,Validating RPKI ROV|
18086,Unknown,
18087,Unknown,
18088,Other,Not Validating RPKI ROV|
18089,Unknown,
18090,Unknown,
18091,Other,Not Validating RPKI ROV|
18092,Eyeball,Eyeball|Not Validating RPKI ROV|
18093,Unknown,
18094,Eyeball,Eyeball|Validating RPKI ROV|
18095,Unknown,
9904,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
18096,Unknown,
18097,Unknown,
18098,Unknown,
214699,Unknown,
9909,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
9928,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
18121,Eyeball,Eyeball|Not Validating RPKI ROV|
18122,Unknown,
18123,Unknown,
18124,Unknown,
18125,Government,Government|
18126,ISP,Eyeball|Validating RPKI ROV|Home ISP|
9935,ISP,"Law, Business, and Consulting Services|Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology"
18127,Unknown,
18128,Other,Not Validating RPKI ROV|
18129,Eyeball,Eyeball|Not Validating RPKI ROV|
59091,Academic/Edu,Academic|
59092,Unknown,
59093,Unknown,
59094,Unknown,
59095,Unknown,
59096,Unknown,
59097,Unknown,
59098,Other,Personal ASN|
59099,Unknown,
59100,Unknown,
59101,Unknown,
59102,Unknown,
59103,Other,VPN Host|Not Validating RPKI ROV|
59104,Unknown,
59105,Other,Validating RPKI ROV|
59106,Unknown,
59107,Unknown,
59108,ISP,Eyeball|Not Validating RPKI ROV|Home ISP|
59109,Unknown,
59110,ISP,Carrier|Server Hosting|VPN Host|
59111,Unknown,
59112,Unknown,
59113,Unknown,
59114,Unknown,
59115,Other,Not Validating RPKI ROV|
59116,Unknown,
18148,Academic/Edu,Academic|
59118,Unknown,
59119,Unknown,
59120,Unknown,
59121,Other,Not Validating RPKI ROV|
59122,Unknown,
59123,Other,Content|Tranco 10k Host|
59124,Other,Validating RPKI ROV|
59125,Other,Not Validating RPKI ROV|
59126,Eyeball,Eyeball|Not Validating RPKI ROV|
59127,ISP,Eyeball|Not Validating RPKI ROV|Home ISP|
59128,Eyeball,Eyeball|Validating RPKI ROV|Personal ASN|
59129,Unknown,
59130,Unknown,
214772,Unknown,
9990,Other,Validating RPKI ROV|
9991,Other,Not Validating RPKI ROV|
9992,Unknown,
9993,Other,Not Validating RPKI ROV|
9994,Unknown,
9995,Unknown,
9996,Unknown,
9997,Eyeball,Eyeball|Not Validating RPKI ROV|
9998,Other,Validating RPKI ROV|
9999,Other,Validating RPKI ROV|
10000,Eyeball,Eyeball|Not Validating RPKI ROV|
18193,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
10001,Eyeball,Eyeball|Not Validating RPKI ROV|
10002,Eyeball,Eyeball|Not Validating RPKI ROV|
10003,Eyeball,Eyeball|Validating RPKI ROV|
10004,Eyeball,Eyeball|Not Validating RPKI ROV|
10005,Unknown,
10006,Other,Tranco 10k Host|Not Validating RPKI ROV|
132888,ISP,"Internet Service Provider (ISP)|Law, Business, and Consulting Services|Service|Computer and Information Technology"
10007,Unknown,
10008,Unknown,
10009,Unknown,
10010,ISP,Eyeball|Not Validating RPKI ROV|Mobile Data/Carrier|Tranco 10k Host
10011,Eyeball,Eyeball|Not Validating RPKI ROV|
10012,Unknown,
10013,ISP,Eyeball|Validating RPKI ROV|Tranco 10k Host|Home ISP
10014,Academic/Edu,Validating RPKI ROV|Academic|
10015,Other,Not Validating RPKI ROV|
10016,Unknown,
10017,Unknown,
10018,Unknown,
10019,Eyeball,Eyeball|Not Validating RPKI ROV|
10020,Unknown,
10021,Other,Validating RPKI ROV|
10026,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
10033,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
18258,Enterprise,"Service|Law, Business, and Consulting Services|"
18259,Unknown,
18260,Eyeball,Eyeball|Not Validating RPKI ROV|
18261,Unknown,
18262,Unknown,
18263,Other,Not Validating RPKI ROV|
18264,Other,Not Validating RPKI ROV|
18265,Unknown,
18266,Other,Not Validating RPKI ROV|
18267,Other,Not Validating RPKI ROV|
18268,Eyeball,Eyeball|Not Validating RPKI ROV|
18269,Unknown,
18270,Unknown,
18271,Other,Not Validating RPKI ROV|
18272,Unknown,
18273,Unknown,
18274,Eyeball,Eyeball|Not Validating RPKI ROV|
18275,Unknown,
51044,Other,Anycast|Real Estate (Residential and/or Commercial)|Buildings (Residential or Commercial)|Construction and Real Estate
18276,Unknown,
18277,Unknown,
18278,Eyeball,Eyeball|Not Validating RPKI ROV|
18279,Unknown,
18280,Unknown,
18281,Eyeball,Eyeball|Not Validating RPKI ROV|
18282,Eyeball,Eyeball|Not Validating RPKI ROV|
18283,Eyeball,Eyeball|Not Validating RPKI ROV|
18284,Unknown,
18285,Unknown,
18286,Unknown,
18287,Unknown,
18288,Unknown,
18289,ISP,"Service|Law, Business, and Consulting Services|Computer and Information Technology|Internet Service Provider (ISP)"
18290,Unknown,
59248,Other,Service|
10108,Other,"Investment, Portfolio Management, Pensions and Funds|Finance and Insurance|"
10124,Other,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|"
149428,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
18383,Other,Software Development|Computer and Information Technology|
59349,ISP,Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|
10209,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development|Not Validating RPKI ROV
10233,Unknown,
149522,ISP,Computer and Information Technology|Software Development|Internet Service Provider (ISP)|
141348,Other,Manufacturing|Health Care Services|
133180,Enterprise,"Computer and Information Technology|Service|Law, Business, and Consulting Services|"
133203,ISP,"Software Development|Law, Business, and Consulting Services|Anycast|Computer and Information Technology"
18526,ISP,ToR Services|Internet Service Provider (ISP)|Computer and Information Technology|Server Hosting
133229,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage|"
149632,ISP,Insurance Carriers and Agencies|Finance and Insurance|
215239,Unknown,
198924,ISP,"Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Hosting and Cloud Provider"
199108,Other,Personal ASN|
395574,ISP,Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology|
133445,ISP,"Law, Business, and Consulting Services|Service|Software Development|Computer and Information Technology"
133458,Other,"Retail Stores, Wholesale, and E-commerce Sites|"
133476,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
132373,Other,Computer and Information Technology|
141757,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
2497,ISP,Carrier|Validating RPKI ROV|Anycast|ToR Services
2498,Unknown,
2499,Unknown,
2500,Eyeball,Eyeball|Not Validating RPKI ROV|Internet Critical Infra|
2501,Academic/Edu,Not Validating RPKI ROV|Academic|
2502,Unknown,
2503,Unknown,
2504,Academic/Edu,Not Validating RPKI ROV|Academic|
2505,Other,Validating RPKI ROV|
2506,Other,Not Validating RPKI ROV|
2507,Unknown,
2508,Academic/Edu,Validating RPKI ROV|Academic|
2509,Unknown,
2510,ISP,"Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites"
2511,Unknown,
2512,Other,Validating RPKI ROV|
2513,Other,Validating RPKI ROV|
2514,ISP,"Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
2515,Eyeball,Eyeball|Not Validating RPKI ROV|Internet Critical Infra|
2516,ISP,Carrier|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
2517,Unknown,
2518,ISP,Eyeball|Not Validating RPKI ROV|Business Broadband|ToR Services
2519,ISP,Eyeball|Computer and Network Security|Internet Service Provider (ISP)|Computer and Information Technology
2520,Unknown,
2521,Unknown,
2522,Unknown,
2523,Other,Validating RPKI ROV|
2524,Unknown,
2525,Unknown,
2526,Unknown,
2527,ISP,Eyeball|Hosting and Cloud Provider|Satellite Communication|Phone Provider
2528,Unknown,
149993,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
2554,Content/CDN,"Computer and Information Technology|Education and Research|Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
10807,Other,Computer and Information Technology|Technology Consulting Services|
199266,Other,"Personal Care and Lifestyle (Barber Shops, Nail Salons, Diet Centers, Laundry, etc)|Service|Personal ASN|"
150143,Other,"Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Community Groups and Nonprofits|"
133782,Academic/Edu,Education and Research|Validating RPKI ROV|
133795,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Software Development|
60068,ISP,Carrier|Internet Service Provider (ISP)|Online Music and Video Streaming Services|Computer and Information Technology
142052,Other,Finance and Insurance|Anycast|Content|
133869,Content/CDN,"Software Development|Computer and Information Technology|Service|Law, Business, and Consulting Services"
133900,Other,Chemical and Pharmaceutical Manufacturing|Manufacturing|Construction and Real Estate|Health Care Services
150296,ISP,Computer and Information Technology|Software Development|Internet Service Provider (ISP)|
150298,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs|"
150314,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
150325,Government,"Personal ASN|Government and Public Administration|Military, Defense, National Security, and International Affairs|"
215871,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|
150355,Unknown,
150356,Unknown,
142165,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology|
150357,Unknown,
150358,Unknown,
150359,Unknown,
150360,Unknown,
150361,Unknown,
150362,Other,Personal ASN|
150363,Unknown,
150364,Unknown,
150365,Unknown,
150367,Unknown,
150368,Other,Content|Personal ASN|
150369,ISP,Carrier|
150366,Unknown,
2907,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
199524,ISP,Content|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
2915,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
215935,Other,Personal ASN|
216006,Other,Personal ASN|
216007,Other,Personal ASN|
60445,Other,"Retail Stores, Wholesale, and E-commerce Sites|Food, Grocery, Beverages|"
142438,Academic/Edu,Education and Research|
150685,Other,"Online Informational Content|Media, Publishing, and Broadcasting|Construction and Real Estate|"
