asn,category,tags
131577,ISP,Computer and Information Technology|Internet Service Provider (ISP)
131578,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
131579,ISP,"Radio and Television Providers|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
131580,ISP,"Software Development|Media, Publishing, and Broadcasting|Radio and Television Providers|Internet Service Provider (ISP)"
131573,Unknown,
143413,Other,IPv6 only
143414,Other,IPv6 only
143415,Other,IPv6 only
143416,Other,IPv6 only
143417,Other,IPv6 only
143419,Other,IPv6 only
143420,Other,IPv6 only
143422,Other,IPv6 only
143428,Other,IPv6 only
143430,Other,IPv6 only
197433,ISP,"Internet Service Provider (ISP)|Radio and Television Providers|Media, Publishing, and Broadcasting|Computer and Information Technology"
132019,ISP,Computer and Information Technology|Software Development|Internet Service Provider (ISP)
143481,Other,IPv6 only
197626,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance|IPv6 only"
143488,Other,IPv6 only
132147,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132153,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132154,Other,Electronics and Computer Components|Manufacturing
132176,Other,"Freight, Shipment, and Postal Services"
132177,Other,Hospitals and Medical Centers|Health Care Services
132178,Other,Real Estate (Residential and/or Commercial)|Construction and Real Estate
132179,Other,Computer and Information Technology
132180,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132181,Enterprise,"Service|Law, Business, and Consulting Services"
132182,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
132183,Other,"Museums, Libraries, and Entertainment"
132184,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132185,Other,Computer and Information Technology
132186,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132187,Other,Travel and Accommodation
132188,Other,Travel and Accommodation
132189,ISP,"Insurance Carriers and Agencies|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
132190,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
132191,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
132203,ISP,Content|Software Development|Computer and Information Technology|Internet Service Provider (ISP)
132225,ISP,Internet Service Provider (ISP)|Phone Provider|Computer and Information Technology
132226,Other,Other
132437,Other,"Finance and Insurance|Computer and Information Technology|Banks, Credit Card Companies, Mortgage Providers|Technology Consulting Services"
132446,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132478,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites"
132479,ISP,Computer and Information Technology|Internet Service Provider (ISP)|IPv6 only
198025,Other,"IPv6 only|Media, Publishing, and Broadcasting|Personal ASN"
132501,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132510,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology
132511,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132525,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
132536,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132551,Other,Computer and Information Technology|Software Development
132552,Other,Computer and Information Technology
132553,Academic/Edu,"Service|Education and Research|Colleges, Universities, and Professional Schools|Not Validating RPKI ROV"
143583,Other,IPv6 only
132591,ISP,"Internet Service Provider (ISP)|Service|Hosting and Cloud Provider|Museums, Libraries, and Entertainment"
132617,ISP,Computer and Information Technology|Phone Provider|Internet Service Provider (ISP)
132623,Academic/Edu,Education and Research|Personal ASN|IPv6 only
198266,Other,IPv6 only|Personal ASN
132833,Enterprise,"Service|Law, Business, and Consulting Services"
132886,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research"
198516,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only|Personal ASN
198527,Other,"Food, Beverage, and Tobacco|Service|Food, Grocery, Beverages|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
133033,Other,"Retail Stores, Wholesale, and E-commerce Sites"
133056,Other,Chemical and Pharmaceutical Manufacturing|Manufacturing
143679,Other,IPv6 only
143680,Other,IPv6 only
143681,Other,IPv6 only
143682,Other,IPv6 only
143683,Other,IPv6 only
133111,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
133118,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
133119,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
133171,Other,Other
133194,Other,Machinery|Manufacturing|Not Validating RPKI ROV
133219,ISP,Content|Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
133373,Other,Electronics and Computer Components|Manufacturing
133465,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools|Academic"
133475,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|VPN Host|Academic"
133478,ISP,"Law, Business, and Consulting Services|Phone Provider|Online Informational Content|Media, Publishing, and Broadcasting"
133492,Other,Computer and Information Technology|Software Development|IPv6 only
133494,Other,"Trucking|Freight, Shipment, and Postal Services"
133503,Other,Electronics and Computer Components|Manufacturing
133508,Other,Computer and Information Technology
133511,ISP,Internet Service Provider (ISP)|Computer and Information Technology
133512,ISP,IPv6 only|Computer and Information Technology|Internet Service Provider (ISP)
133513,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only
133514,ISP,Computer and Information Technology|Internet Service Provider (ISP)
133515,ISP,Internet Service Provider (ISP)|Computer and Information Technology
133516,ISP,Internet Service Provider (ISP)|Computer and Information Technology
133517,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only
133518,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only
133519,ISP,Computer and Information Technology|Internet Service Provider (ISP)
133550,Other,Computer and Information Technology
133555,Academic/Edu,Education and Research
133558,ISP,Internet Service Provider (ISP)|Service|Hosting and Cloud Provider|Computer and Information Technology
133559,ISP,Hosting and Cloud Provider|Service|Computer and Information Technology|Internet Service Provider (ISP)
133560,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Service
133561,ISP,Hosting and Cloud Provider|Computer and Information Technology|Service|Internet Service Provider (ISP)
133562,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Service
133563,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider|Service
133564,ISP,Hosting and Cloud Provider|Service|Computer and Information Technology|Internet Service Provider (ISP)
133565,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider|Service
133566,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology|Service
133567,ISP,Hosting and Cloud Provider|Service|Computer and Information Technology|Internet Service Provider (ISP)
133568,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Service
133569,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
133570,ISP,Internet Service Provider (ISP)|Service|Computer and Information Technology|Hosting and Cloud Provider
133571,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Service|Computer and Information Technology
133572,ISP,Hosting and Cloud Provider|Service|Internet Service Provider (ISP)|Computer and Information Technology
133573,ISP,Computer and Information Technology|Hosting and Cloud Provider|Service|Internet Service Provider (ISP)
133574,ISP,Service|Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
133575,ISP,Internet Service Provider (ISP)|Hosting and Cloud Provider|Service|Computer and Information Technology
133576,ISP,Hosting and Cloud Provider|Computer and Information Technology|Internet Service Provider (ISP)|Service
133577,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
143780,Other,IPv6 only
133774,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
133775,Eyeball,Eyeball|Computer and Information Technology|Hosting and Cloud Provider|Anycast
133776,ISP,Computer and Information Technology|Internet Service Provider (ISP)
199310,ISP,Carrier|Personal ASN
133790,Other,Manufacturing
133846,Academic/Edu,Personal ASN|Education and Research
199392,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
133865,Other,Tranco 10k Host|Computer and Information Technology
199406,Unknown,
133952,ISP,Computer and Information Technology|Internet Service Provider (ISP)
143882,Other,IPv6 only
143884,Other,IPv6 only
134103,ISP,"Phone Provider|Service|Law, Business, and Consulting Services|Media, Publishing, and Broadcasting"
199684,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Personal ASN|Eyeball
199691,Unknown,
134169,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
134172,Other,Computer and Information Technology
134238,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
199832,Other,Service|Personal ASN
143932,Other,IPv6 only
143933,Other,IPv6 only
199932,Other,"IPv6 only|Media, Publishing, and Broadcasting|Online Informational Content"
134413,ISP,Internet Service Provider (ISP)|Computer and Information Technology
134417,ISP,Internet Service Provider (ISP)|Computer and Information Technology
134418,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
134419,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
134420,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
134421,ISP,Computer and Information Technology|Internet Service Provider (ISP)
134422,ISP,Computer and Information Technology|Internet Service Provider (ISP)
134423,ISP,Computer and Information Technology|Internet Service Provider (ISP)
134425,Other,Other
134477,Academic/Edu,Education and Research|IPv6 only
200021,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only
134488,Academic/Edu,Education and Research|IPv6 only
3460,Academic/Edu,Education and Research|Research and Development Organizations
134542,ISP,Internet Service Provider (ISP)|Computer and Information Technology
134543,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
200103,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Personal ASN|IPv6 only
134578,Other,"Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites"
134671,Other,Computer and Information Technology|Software Development
134675,Other,Computer and Information Technology
200256,Other,Service|IPv6 only|Personal ASN
200267,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Personal ASN
200268,Other,IPv6 only
134755,Enterprise,"Law, Business, and Consulting Services|Service"
134756,ISP,Eyeball|Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology
134757,Enterprise,"Law, Business, and Consulting Services|Service"
134758,Enterprise,"Service|Law, Business, and Consulting Services"
134759,Enterprise,"Service|Law, Business, and Consulting Services"
134760,ISP,Computer and Information Technology|Internet Service Provider (ISP)
134761,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
134762,ISP,"Eyeball|Insurance Carriers and Agencies|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
134763,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Tranco 10k Host
134764,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
134765,ISP,Internet Service Provider (ISP)|Computer and Information Technology
134766,ISP,Internet Service Provider (ISP)|Computer and Information Technology
134767,Enterprise,"Service|Law, Business, and Consulting Services"
134768,Government,"Not Validating RPKI ROV|Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
134769,ISP,Internet Service Provider (ISP)|Computer and Information Technology
134770,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
134771,ISP,Content|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
134772,ISP,"Home ISP|Insurance Carriers and Agencies|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
134773,ISP,"Home ISP|Insurance Carriers and Agencies|Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
134774,ISP,Home ISP|Not Validating RPKI ROV|Tranco 10k Host
134775,ISP,Internet Service Provider (ISP)|Computer and Information Technology|IPv6 only
3717,Academic/Edu,Education and Research|Elementary and Secondary Schools
134792,Other,Computer and Information Technology
134810,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
144035,Other,IPv6 only
144036,Other,IPv6 only
144041,Unknown,
144042,Other,IPv6 only
144057,Other,IPv6 only
144058,Other,IPv6 only
144059,Other,IPv6 only
144060,Other,IPv6 only
144061,Unknown,
200536,Other,Content|Personal ASN|IPv6 only|Health Care Services
135006,ISP,Computer and Information Technology|Internet Service Provider (ISP)
200545,Other,IPv6 only
135011,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135040,Other,Other
135054,ISP,Internet Service Provider (ISP)|Computer and Information Technology
144075,Other,IPv6 only
135061,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
135089,Enterprise,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Service|Manufacturing|Law, Business, and Consulting Services"
135169,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology|Software Development
200732,Unknown,
144105,Other,IPv6 only
4134,ISP,Carrier|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
4142,Other,"Retail Stores, Wholesale, and E-commerce Sites|Software Development|Computer and Information Technology"
144111,Other,IPv6 only
200789,Other,Other|IPv6 only|Personal ASN
200809,Other,Personal ASN|Service|IPv6 only
144120,Other,IPv6 only
200853,ISP,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Computer and Information Technology|Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites"
200890,Other,Personal ASN|IPv6 only
135363,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135395,Eyeball,Other|Personal ASN|Eyeball
200936,Other,"IPv6 only|Computer and Information Technology|Service|Media, Publishing, and Broadcasting"
144146,Other,IPv6 only
200959,Other,IPv6 only|Personal ASN
135426,Other,"Retail Stores, Wholesale, and E-commerce Sites"
135432,ISP,Computer and Information Technology|Internet Service Provider (ISP)
135501,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135502,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135503,ISP,Computer and Information Technology|Internet Service Provider (ISP)
135504,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135505,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135506,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135507,ISP,Computer and Information Technology|Internet Service Provider (ISP)
135508,ISP,Internet Service Provider (ISP)|Computer and Information Technology
135546,Other,Other
135570,Other,Computer and Information Technology
135579,Other,Computer and Information Technology
4538,Eyeball,"Eyeball|Colleges, Universities, and Professional Schools|Education and Research|Not Validating RPKI ROV"
135629,ISP,Anycast|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
135630,Other,"Retail Stores, Wholesale, and E-commerce Sites"
135646,Academic/Edu,Education and Research
135671,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
135674,Other,"Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
4611,ISP,Tranco 10k Host|Computer and Information Technology|Internet Service Provider (ISP)
4659,Other,"Retail Stores, Wholesale, and E-commerce Sites"
4751,Other,"Retail Stores, Wholesale, and E-commerce Sites"
4789,Other,Computer and Information Technology
4798,Other,Clothing and Textiles|Manufacturing
4799,Other,"Retail Stores, Wholesale, and E-commerce Sites"
4808,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
4809,ISP,Carrier|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
4810,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
4811,ISP,Server Hosting|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
4812,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
4813,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
4814,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Service"
4815,Unknown,
4816,ISP,Server Hosting|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
135883,Other,Other
4835,ISP,Tranco 10k Host|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
4837,ISP,Carrier|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
4839,Other,Travel and Accommodation
4840,Other,Computer and Information Technology
4842,Content/CDN,Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
4843,Other,Computer and Information Technology
4847,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
4859,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|Not Validating RPKI ROV|Government"
136018,ISP,Internet Service Provider (ISP)|Computer and Information Technology
136146,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider
136148,Other,Community Groups and Nonprofits
137780,Unknown,
136160,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
136173,Unknown,
146086,Other,IPv6 only
136180,ISP,Computer and Information Technology|Internet Service Provider (ISP)
136185,Other,"Retail Stores, Wholesale, and E-commerce Sites"
136186,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
136188,ISP,Content|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
136189,ISP,"Service|Software Development|Law, Business, and Consulting Services|Internet Service Provider (ISP)"
136190,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)
136191,ISP,Computer and Information Technology|Internet Service Provider (ISP)
136192,ISP,Computer and Information Technology|Internet Service Provider (ISP)
136193,ISP,Internet Service Provider (ISP)|Computer and Information Technology
136194,ISP,Internet Service Provider (ISP)|Computer and Information Technology
136195,ISP,Software Development|Computer and Information Technology|Internet Service Provider (ISP)
136196,Other,"Retail Stores, Wholesale, and E-commerce Sites"
136197,ISP,Computer and Information Technology|Internet Service Provider (ISP)
136198,ISP,Internet Service Provider (ISP)|Computer and Information Technology
136199,ISP,Internet Service Provider (ISP)|Computer and Information Technology
136200,ISP,"Home ISP|Insurance Carriers and Agencies|Investment, Portfolio Management, Pensions and Funds|Finance and Insurance"
136237,ISP,Internet Service Provider (ISP)|Computer and Information Technology
37936,Other,"Tranco 10k Host|Retail Stores, Wholesale, and E-commerce Sites|Food, Grocery, Beverages"
37937,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|Not Validating RPKI ROV"
37938,Other,"Retail Stores, Wholesale, and E-commerce Sites"
37939,Other,Machinery|Electronics and Computer Components|Manufacturing
37940,Enterprise,"Service|Law, Business, and Consulting Services"
37941,Other,Electronics and Computer Components|Manufacturing
37942,Enterprise,"Not Validating RPKI ROV|Service|Law, Business, and Consulting Services"
37943,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
37944,ISP,Internet Service Provider (ISP)|Computer and Information Technology
37945,Other,"Online Music and Video Streaming Services|Media, Publishing, and Broadcasting|Music and Video Industry"
37946,Other,"Retail Stores, Wholesale, and E-commerce Sites"
136250,Unknown,
37948,Other,"Retail Stores, Wholesale, and E-commerce Sites"
37949,Other,"Computer and Information Technology|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
37947,Unknown,
37951,ISP,Computer and Information Technology|Internet Service Provider (ISP)
37950,Unknown,
37952,Unknown,
37953,Unknown,
37955,Other,Computer and Information Technology
37954,Unknown,
37957,Other,Service
37958,Other,Electronics and Computer Components|Manufacturing
37959,Other,Manufacturing|Electronics and Computer Components
37960,Enterprise,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds|Service|Law, Business, and Consulting Services"
37956,Unknown,
37962,Other,Service
37963,Eyeball,Eyeball|Service|Hosting and Cloud Provider|Computer and Information Technology
37961,Unknown,
37965,Other,Computer and Information Technology
37964,Unknown,
37967,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology
37968,Other,Electronics and Computer Components|Manufacturing
37969,Unknown,
37970,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)
37966,Unknown,
38019,ISP,Eyeball|Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology
