asn,category,tags
5353,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5354,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5355,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5356,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5357,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5358,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5359,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5360,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5361,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5362,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5363,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5364,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5365,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5366,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5367,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5368,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5369,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5370,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5371,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5372,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5373,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5374,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration"
5375,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
5376,Government,"Government and Public Administration|Military, Defense, National Security, and International Affairs"
396182,Other,Technology Consulting Services|Computer and Information Technology
398585,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
398586,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398587,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
398588,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398589,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
136455,Other,"Retail Stores, Wholesale, and E-commerce Sites"
398591,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398592,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398593,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398594,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Media, Publishing, and Broadcasting"
398595,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398596,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398597,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398598,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398599,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Media, Publishing, and Broadcasting"
398600,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398601,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
396183,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology|Software Development"
398603,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398604,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398605,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398606,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398607,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
398608,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398609,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398610,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398611,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398612,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398613,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
398614,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398615,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
398616,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398617,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398618,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398619,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
398620,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398621,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398622,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398623,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398624,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398625,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
136491,ISP,Internet Service Provider (ISP)|Computer and Information Technology
396184,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
398628,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Media, Publishing, and Broadcasting"
398629,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Media, Publishing, and Broadcasting"
398630,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398631,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398632,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398633,ISP,"Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
398634,ISP,"Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398635,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Service"
398636,ISP,Computer and Information Technology|Validating RPKI ROV|Internet Service Provider (ISP)
398637,Other,Computer and Information Technology|Software Development
398638,Other,Other|Validating RPKI ROV
398639,Other,"Not Validating RPKI ROV|Nursing, Residential Care Facilities, Assisted Living, and Home Health Care|Health Care Services"
398640,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398641,Other,Health Care Services|Hospitals and Medical Centers
398642,Other,Construction and Real Estate
398643,Academic/Edu,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|Education and Research|Colleges, Universities, and Professional Schools"
398644,Other,"Software Development|Finance and Insurance|Computer and Information Technology|Banks, Credit Card Companies, Mortgage Providers"
398645,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
398646,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398647,Other,Hospitals and Medical Centers|Health Care Services
398648,Other,"Museums, Libraries, and Entertainment"
398650,Other,Community Groups and Nonprofits
398651,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
398652,Enterprise,"Buildings (Residential or Commercial)|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Trucking|Service"
396185,ISP,Home ISP|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
398653,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
398654,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
398655,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
398656,Other,Computer and Information Technology|Software Development|Service|Other
398657,Other,Software Development|Other|Computer and Information Technology
398658,Other,Computer and Information Technology|Software Development|Other
398659,Other,Other|Computer and Information Technology|Software Development
398660,Other,Software Development|Other|Computer and Information Technology
398661,Other,Other|Computer and Information Technology|Software Development
398662,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398663,Academic/Edu,"Education and Research|Not Validating RPKI ROV|Colleges, Universities, and Professional Schools"
398664,Other,"Freight, Shipment, and Postal Services"
398665,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|Law Enforcement, Public Safety, and Justice"
398667,Government,Software Development|Service|Computer and Network Security|Computer and Information Technology
398668,Other,"Media, Publishing, and Broadcasting|Online Informational Content|Radio and Television Providers|Museums, Libraries, and Entertainment"
398670,Other,Computer and Information Technology|Software Development
398672,ISP,"Computer and Information Technology|Finance and Insurance|Law, Business, and Consulting Services|Health Care Services"
398673,ISP,"Finance and Insurance|Law, Business, and Consulting Services|Computer and Information Technology|Health Care Services"
398674,ISP,"Computer and Information Technology|Finance and Insurance|Law, Business, and Consulting Services|Health Care Services"
398675,ISP,"Finance and Insurance|Law, Business, and Consulting Services|Computer and Information Technology|Health Care Services"
398676,ISP,"Law, Business, and Consulting Services|Finance and Insurance|Health Care Services|Insurance Carriers and Agencies"
398677,ISP,"Service|Law, Business, and Consulting Services|Finance and Insurance|Computer and Information Technology"
136540,Enterprise,"Media, Publishing, and Broadcasting|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Law, Business, and Consulting Services"
136541,Enterprise,"Online Informational Content|Service|Software Development|Media, Publishing, and Broadcasting"
396186,Enterprise,"Service|Law, Business, and Consulting Services"
398678,ISP,"Computer and Information Technology|Law, Business, and Consulting Services|Health Care Services|Insurance Carriers and Agencies"
398679,ISP,"Service|Computer and Information Technology|Law, Business, and Consulting Services|Finance and Insurance"
136545,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites"
398681,ISP,Service|Insurance Carriers and Agencies|Finance and Insurance|Computer and Information Technology
398682,ISP,"Finance and Insurance|Law, Business, and Consulting Services|Computer and Information Technology|Health Care Services"
398683,ISP,"Finance and Insurance|Computer and Information Technology|Law, Business, and Consulting Services|Health Care Services"
398684,ISP,"Computer and Information Technology|Law, Business, and Consulting Services|Finance and Insurance|Health Care Services"
398685,ISP,"Service|Insurance Carriers and Agencies|Finance and Insurance|Law, Business, and Consulting Services"
398686,ISP,"Computer and Information Technology|Law, Business, and Consulting Services|Finance and Insurance|Health Care Services"
398687,ISP,Insurance Carriers and Agencies|Service|Finance and Insurance|Computer and Information Technology
398688,ISP,"Insurance Carriers and Agencies|Computer and Information Technology|Health Care Services|Law, Business, and Consulting Services"
398689,ISP,"Insurance Carriers and Agencies|Service|Computer and Information Technology|Law, Business, and Consulting Services"
398690,ISP,"Computer and Information Technology|Law, Business, and Consulting Services|Health Care Services|Insurance Carriers and Agencies"
398691,ISP,Insurance Carriers and Agencies|Service|Computer and Information Technology|Finance and Insurance
398692,ISP,"Finance and Insurance|Computer and Information Technology|Law, Business, and Consulting Services|Health Care Services"
398693,ISP,Health Care Services|Service|Insurance Carriers and Agencies|Finance and Insurance
398694,ISP,"Finance and Insurance|Computer and Information Technology|Law, Business, and Consulting Services|Health Care Services"
136560,Other,"Food Services and Drinking Places|Retail Stores, Wholesale, and E-commerce Sites|Travel and Accommodation"
398698,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)
398699,ISP,Computer and Information Technology|Manufacturing|Internet Service Provider (ISP)|Electronics and Computer Components
398700,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
398701,Other,Service|Manufacturing
398702,Other,"Retail Stores, Wholesale, and E-commerce Sites|Health Care Services|Clothing, Fashion, Luggage|Hospitals and Medical Centers"
398703,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
396187,Academic/Edu,Research and Development Organizations|Chemical and Pharmaceutical Manufacturing|Health Care Services|Education and Research
5496,ISP,Computer and Information Technology|Software Development|Hosting and Cloud Provider|Internet Service Provider (ISP)
398704,ISP,"Media, Publishing, and Broadcasting|Music and Video Industry|Computer and Information Technology|Internet Service Provider (ISP)"
398705,ISP,Computer and Network Security|Computer and Information Technology|Internet Service Provider (ISP)|Software Development
398706,Other,Automotive and Transportation|Computer and Information Technology|Manufacturing|Software Development
398707,Government,"Online Informational Content|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Media, Publishing, and Broadcasting|Government and Public Administration"
398708,Other,Real Estate (Residential and/or Commercial)|Construction and Real Estate|Service
398710,Other,"Retail Stores, Wholesale, and E-commerce Sites"
398711,Other,"Manufacturing|Clothing, Fashion, Luggage|Metal, Glass, Wood, and Paper Manufacturing|Retail Stores, Wholesale, and E-commerce Sites"
398712,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398714,ISP,Finance and Insurance|Insurance Carriers and Agencies
398715,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
398716,Enterprise,"Media, Publishing, and Broadcasting|Law, Business, and Consulting Services|Computer and Information Technology|Technology Consulting Services"
398718,Enterprise,"Software Development|Law, Business, and Consulting Services|Computer and Information Technology|Service"
398719,Other,"Utilities (Excluding Internet Service)|Validating RPKI ROV|Electric Power Generation, Transmission, Distribution"
398722,ISP,"Military, Defense, National Security, and International Affairs|Internet Service Provider (ISP)|Software Development|Government and Public Administration"
398724,Other,Water Travel|Travel and Accommodation
398725,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
398726,Enterprise,Construction and Real Estate|Corporate/Enterprise
398727,Other,Computer and Information Technology|Computer and Network Security
398728,Other,Other
398729,Academic/Edu,Education and Research|Elementary and Secondary Schools
398730,Other,"Utilities (Excluding Internet Service)|Electric Power Generation, Transmission, Distribution|Water Supply and Irrigation"
398731,Other,Validating RPKI ROV|Manufacturing|Machinery
136591,Academic/Edu,Education and Research|IPv6 only
398732,Other,Finance and Insurance|Construction and Real Estate|Real Estate (Residential and/or Commercial)
398733,ISP,Internet Service Provider (ISP)|Computer and Network Security|Computer and Information Technology
398736,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development|Phone Provider
398737,Academic/Edu,Education and Research|Elementary and Secondary Schools
398738,Other,Other
398739,Other,Finance and Insurance
398741,Other,"Retail Stores, Wholesale, and E-commerce Sites"
398742,Other,"Retail Stores, Wholesale, and E-commerce Sites"
398743,Other,Hospitals and Medical Centers|Health Care Services|Community Groups and Nonprofits|Tranco 10k Host
398745,Enterprise,"Finance and Insurance|Construction and Real Estate|Real Estate (Residential and/or Commercial)|Law, Business, and Consulting Services"
398746,Enterprise,"Health Care Services|Service|Hospitals and Medical Centers|Law, Business, and Consulting Services"
398748,Content/CDN,Software Development|Hosting and Cloud Provider|Computer and Information Technology
398750,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
398751,Academic/Edu,"Retail Stores, Wholesale, and E-commerce Sites|Colleges, Universities, and Professional Schools|Education and Research"
398752,Other,"Not Validating RPKI ROV|Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)"
398753,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
398754,ISP,Computer and Information Technology|Internet Service Provider (ISP)
398755,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398756,Eyeball,"Not Validating RPKI ROV|Education and Research|Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
398757,Government,"Service|Government and Public Administration|Retail Stores, Wholesale, and E-commerce Sites|Government and Regulatory Agencies, Administrations, Departments, and Services"
398758,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
398759,Other,Other|Content
398760,Other,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Health Care Services|Computer and Information Technology"
5545,Other,"Retail Stores, Wholesale, and E-commerce Sites"
398761,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
398765,Other,"Electric Power Generation, Transmission, Distribution|Validating RPKI ROV|Utilities (Excluding Internet Service)"
398766,Other,"Electric Power Generation, Transmission, Distribution|Validating RPKI ROV|Utilities (Excluding Internet Service)"
398767,Academic/Edu,Not Validating RPKI ROV|Elementary and Secondary Schools|Education and Research|IPv6 only
398768,ISP,"Service|Computer and Information Technology|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)"
398769,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|Education Software"
398770,Other,Other
398771,Enterprise,"Service|Media, Publishing, and Broadcasting|Law, Business, and Consulting Services"
398772,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
398774,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research|Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
398775,Other,Health Care Services|Hospitals and Medical Centers|Manufacturing
398776,Other,"Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
398777,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
398778,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398779,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider
398780,Other,"Utilities (Excluding Internet Service)|Electric Power Generation, Transmission, Distribution"
398781,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Service"
398782,Other,Electronics and Computer Components|Manufacturing
398783,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
398784,Other,Manufacturing|Machinery
398785,ISP,"Computer and Network Security|Software Development|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
398786,ISP,Internet Service Provider (ISP)|Service|Computer and Network Security|Computer and Information Technology
398787,ISP,Anycast|Service|Internet Service Provider (ISP)|Hosting and Cloud Provider
398788,ISP,Service|Computer and Information Technology|Hosting and Cloud Provider|Internet Service Provider (ISP)
398789,ISP,"Hosting and Cloud Provider|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Software Development"
398790,ISP,Service|Computer and Network Security|Hosting and Cloud Provider|Software Development
398791,ISP,"Computer and Information Technology|Computer and Network Security|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
398792,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider|Service
398793,ISP,"Computer and Information Technology|Software Development|Hosting and Cloud Provider|Retail Stores, Wholesale, and E-commerce Sites"
398794,ISP,"Service|Computer and Network Security|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
398795,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
398796,Other,Construction and Real Estate|Real Estate (Residential and/or Commercial)
398797,Other,Validating RPKI ROV|Other
398798,Academic/Edu,"Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)|Software Development|Computer and Information Technology|Education and Research"
398799,ISP,"Service|Law, Business, and Consulting Services|Computer and Information Technology|Media, Publishing, and Broadcasting"
398800,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398801,ISP,Internet Service Provider (ISP)|Computer and Information Technology
398802,Academic/Edu,"Not Validating RPKI ROV|Education and Research|Colleges, Universities, and Professional Schools"
398804,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
398805,Other,"Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
398806,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Software Development|Service
398807,Other,Other
398808,Enterprise,"Law, Business, and Consulting Services|Service"
398809,Other,"Health Care Services|Museums, Libraries, and Entertainment|Recreation, Sports, and Performing Arts"
398810,Other,Other
398811,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
398813,Academic/Edu,"Academic|Not Validating RPKI ROV|Education and Research|Colleges, Universities, and Professional Schools"
398814,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
398815,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
398816,ISP,Insurance Carriers and Agencies|Finance and Insurance
398817,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
398818,ISP,Internet Service Provider (ISP)|Water Supply and Irrigation|Computer and Information Technology|Construction and Real Estate
398819,Other,Other|Air Travel|Travel and Accommodation
398820,Other,Computer and Information Technology
398822,Other,"Media, Publishing, and Broadcasting|Online Music and Video Streaming Services|Retail Stores, Wholesale, and E-commerce Sites"
398823,Content/CDN,Server Hosting|Computer and Information Technology|Hosting and Cloud Provider
398825,ISP,Software Development|Internet Service Provider (ISP)|Phone Provider|Computer and Information Technology
398826,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
398828,Other,Hospitals and Medical Centers|Health Care Services
398830,ISP,Eyeball|Validating RPKI ROV|Computer and Information Technology|Travel and Accommodation
398832,Enterprise,"Service|Law, Business, and Consulting Services"
398835,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Content
398836,ISP,Hosting and Cloud Provider|Computer and Information Technology|Internet Service Provider (ISP)
398837,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
398838,Enterprise,"Museums, Libraries, and Entertainment|Law, Business, and Consulting Services|Service|Media, Publishing, and Broadcasting"
396192,ISP,"Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
398841,Other,Trucking|Software Development|Computer and Information Technology|Automotive and Transportation
398842,ISP,Finance and Insurance|Insurance Carriers and Agencies
398843,Other,Other
398844,ISP,Computer and Information Technology|Internet Service Provider (ISP)
398845,Eyeball,"Not Validating RPKI ROV|Colleges, Universities, and Professional Schools|Education and Research|Academic"
398846,ISP,Computer and Information Technology|Technology Consulting Services|Software Development|Internet Service Provider (ISP)
5632,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools"
398847,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
5634,Enterprise,"Law, Business, and Consulting Services|Service"
5635,Other,Validating RPKI ROV|Chemical and Pharmaceutical Manufacturing|Health Care Services|Manufacturing
5636,Other,Computer and Information Technology
5637,Other,Manufacturing|Automotive and Transportation|Machinery
5638,Academic/Edu,Computer and Information Technology|Education and Research|Manufacturing|Chemical and Pharmaceutical Manufacturing
398849,ISP,"Internet Service Provider (ISP)|Online Music and Video Streaming Services|Service|Media, Publishing, and Broadcasting"
5640,Academic/Edu,Education and Research
5641,Other,Health Care Services
5642,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Internet Service Provider (ISP)|Software Development"
5643,Content/CDN,"Other Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration|Computer and Information Technology|Hosting and Cloud Provider"
5644,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Law, Business, and Consulting Services|Service"
398852,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5646,Other,Computer and Information Technology
5647,Other,Electronics and Computer Components|Not Validating RPKI ROV|Online Music and Video Streaming Services|Manufacturing
398855,Other,Software Development|Computer and Information Technology
5649,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5650,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
5651,Other,Computer and Information Technology
5652,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
5653,Eyeball,"Eyeball|Not Validating RPKI ROV|Health Care Services|Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)"
5654,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5655,ISP,Computer and Information Technology|Validating RPKI ROV|Internet Service Provider (ISP)
5656,ISP,Validating RPKI ROV|Computer and Information Technology|Hosting and Cloud Provider|Internet Service Provider (ISP)
5657,Other,"Software Development|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
5658,Other,"Food, Beverage, and Tobacco|Manufacturing"
5659,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5660,Other,Automotive and Transportation|Manufacturing
5661,Eyeball,"Colleges, Universities, and Professional Schools|Not Validating RPKI ROV|Education and Research|Eyeball"
5662,Other,Content|Not Validating RPKI ROV|Online Informational Content|Radio and Television Providers
5663,Government,"Validating RPKI ROV|Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
398871,ISP,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Online Informational Content|Media, Publishing, and Broadcasting|Computer and Information Technology"
5665,Other,"Validating RPKI ROV|Electric Power Generation, Transmission, Distribution|Computer and Information Technology|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)"
5666,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|Satellite Internet
5667,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5668,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5669,ISP,IPv6 only|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
5670,ISP,Validating RPKI ROV|Software Development|Hosting and Cloud Provider|Internet Service Provider (ISP)
5671,ISP,Computer and Information Technology|Validating RPKI ROV|Internet Service Provider (ISP)
5672,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
5673,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5674,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5675,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5676,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5677,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5678,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5679,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5680,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5681,ISP,Internet Service Provider (ISP)|Computer and Information Technology
5682,Other,Computer and Information Technology
5683,ISP,Computer and Information Technology|Internet Service Provider (ISP)
5684,Other,"Service|Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)"
5685,Other,Community Groups and Nonprofits|Computer and Information Technology|Software Development
5686,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
5687,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
398895,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|Health Care Services|Nursing, Residential Care Facilities, Assisted Living, and Home Health Care"
5689,ISP,Computer and Information Technology|Internet Service Provider (ISP)
398897,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
5691,Other,"Computer and Information Technology|Software Development|Museums, Libraries, and Entertainment"
398899,ISP,"Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites"
5693,ISP,Hosting and Cloud Provider|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
5694,ISP,Finance and Insurance|Community Groups and Nonprofits|Insurance Carriers and Agencies
5695,Other,Other
5696,ISP,"Anycast|Validating RPKI ROV|Manufacturing|Law, Business, and Consulting Services"
5697,ISP,Validating RPKI ROV|Finance and Insurance|Internet Service Provider (ISP)|Hosting and Cloud Provider
5698,Other,Software Development|Computer and Information Technology
5699,Academic/Edu,Elementary and Secondary Schools|Recreational Vehicle Parks and Campgrounds|Hospitals and Medical Centers|Travel and Accommodation
5700,Other,"Clothing, Fashion, Luggage|Retail Stores, Wholesale, and E-commerce Sites"
5701,Other,Computer and Information Technology|Health Care Services|Hospitals and Medical Centers
