asn,category,tags
34102,Eyeball,Eyeball|Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
197952,Other,"Print Media (Newspapers, Magazines, Books)|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Retail Stores, Wholesale, and E-commerce Sites"
197955,Other,Water Transportation|Buildings (Residential or Commercial)|Manufacturing|Automotive and Transportation
197960,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
34123,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197969,ISP,"Service|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
197971,Enterprise,"Service|Law, Business, and Consulting Services|"
197972,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
34137,ISP,Phone Provider|Computer and Information Technology|Internet Service Provider (ISP)|
34139,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
34145,ISP,Eyeball|Home ISP|Internet Service Provider (ISP)|Computer and Information Technology
197986,Other,"Real Estate (Residential and/or Commercial)|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Buildings (Residential or Commercial)|Construction and Real Estate"
34147,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance|"
197987,Enterprise,"Real Estate (Residential and/or Commercial)|Law, Business, and Consulting Services|Service|Freight, Shipment, and Postal Services"
34150,ISP,"Not Validating RPKI ROV|Computer and Information Technology|Media, Publishing, and Broadcasting|Music and Video Industry"
34155,Other,"Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites|Civil Engineering Construction (Utility Lines, Roads and Bridges)|"
197998,Other,"Retail Stores, Wholesale, and E-commerce Sites|Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)|"
34166,ISP,"Hosting and Cloud Provider|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Buildings (Residential or Commercial)|Computer and Information Technology"
34168,ISP,Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology|
34180,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Not Validating RPKI ROV"
198021,Other,"Computer and Information Technology|Freight, Shipment, and Postal Services|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
198027,Other,Service|
198028,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Software Development"
34192,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
198039,Enterprise,"Law, Business, and Consulting Services|Service|"
198044,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
34205,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
34207,Other,Service|Machinery|Computer and Information Technology|Manufacturing
34211,ISP,"Freight, Shipment, and Postal Services|Finance and Insurance|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
198052,Eyeball,"Service|Freight, Shipment, and Postal Services|Retail Stores, Wholesale, and E-commerce Sites|Food, Grocery, Beverages"
198056,ISP,"Eyeball|Museums, Libraries, and Entertainment|Computer and Information Technology|Internet Service Provider (ISP)"
34221,Content/CDN,"Software Development|Museums, Libraries, and Entertainment|Manufacturing|Computer and Information Technology"
198062,Other,"Social Assistance (Temporary Shelters, Emergency Relief, Child Day Care, etc)|Print Media (Newspapers, Magazines, Books)|Museums, Libraries, and Entertainment|Service"
34223,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
198069,Other,"Finance and Insurance|Real Estate (Residential and/or Commercial)|Investment, Portfolio Management, Pensions and Funds|Construction and Real Estate"
198070,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Hosting and Cloud Provider|Internet Service Provider (ISP)"
34232,ISP,"Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Eyeball"
198074,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
198076,Other,"Service|Computer and Information Technology|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
34241,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
198083,ISP,"Construction and Real Estate|Law, Business, and Consulting Services|Service|Computer and Information Technology"
34246,ISP,"Trucking|Freight, Shipment, and Postal Services|Construction and Real Estate|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
198086,Other,Computer and Information Technology|Not Validating RPKI ROV|
34249,Other,"Electric Power Generation, Transmission, Distribution|Service|Utilities (Excluding Internet Service)|"
34267,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Phone Provider
198110,ISP,"Eyeball|Museums, Libraries, and Entertainment|Computer and Information Technology|Internet Service Provider (ISP)"
198117,ISP,"Software Development|Manufacturing|Computer and Information Technology|Freight, Shipment, and Postal Services"
198122,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|Software Development
34287,ISP,Phone Provider|Computer and Information Technology|Internet Service Provider (ISP)|
34291,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|"
198134,Other,"Construction and Real Estate|Manufacturing|Buildings (Residential or Commercial)|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
34297,ISP,Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology|
198137,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV"
34300,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
34303,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
34320,Other,Computer and Information Technology|
34322,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV|
34327,Other,"Manufacturing|Clothing and Textiles|Clothing, Fashion, Luggage|Retail Stores, Wholesale, and E-commerce Sites"
34329,Content/CDN,"Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Hosting and Cloud Provider|Retail Stores, Wholesale, and E-commerce Sites"
