asn,category,tags
8891,ISP,Tranco 10k Host|Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology
25286,Enterprise,"Law, Business, and Consulting Services|Service"
213703,Unknown,
25289,Other,"Investment, Portfolio Management, Pensions and Funds|Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
8908,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Validating RPKI ROV"
205522,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Personal ASN
8921,ISP,"Online Informational Content|Media, Publishing, and Broadcasting|Computer and Information Technology|Internet Service Provider (ISP)"
41690,Other,Validating RPKI ROV|Computer and Information Technology|Electronics and Computer Components|Online Music and Video Streaming Services
49881,Other,"Print Media (Newspapers, Magazines, Books)|Online Informational Content|Media, Publishing, and Broadcasting"
197337,Other,"Service|Media, Publishing, and Broadcasting|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
205541,ISP,Computer and Information Technology|Internet Service Provider (ISP)
198792,ISP,Content|Computer and Information Technology|Internet Service Provider (ISP)
205555,Other,Not Validating RPKI ROV|Computer and Information Technology|Software Development
197369,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
41728,Other,"Museums, Libraries, and Entertainment|Software Development|Computer and Information Technology|Casinos and Gambling"
49920,Other,Not Validating RPKI ROV|Machinery|Manufacturing
49923,Other,"Retail Stores, Wholesale, and E-commerce Sites"
213763,Unknown,
774,ISP,Internet Service Provider (ISP)|Computer and Information Technology
775,ISP,Computer and Information Technology|Internet Service Provider (ISP)
776,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197383,Other,"Retail Stores, Wholesale, and E-commerce Sites"
778,ISP,Computer and Information Technology|Internet Service Provider (ISP)
779,ISP,Internet Service Provider (ISP)|Computer and Information Technology
780,ISP,Computer and Information Technology|Internet Service Provider (ISP)
781,ISP,Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
782,ISP,Computer and Information Technology|Internet Service Provider (ISP)
783,ISP,Internet Service Provider (ISP)|Computer and Information Technology
8975,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Software Development
25358,ISP,Internet Service Provider (ISP)|Computer and Information Technology
213778,Unknown,
789,ISP,Tranco 10k Host|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
205590,Other,Computer and Information Technology|Personal ASN
25369,ISP,Content|Computer and Information Technology|Internet Service Provider (ISP)|Validating RPKI ROV
205593,Other,Computer and Information Technology
41765,ISP,Server Hosting|Internet Service Provider (ISP)|Computer and Information Technology|Software Development
8999,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
49960,Other,Construction and Real Estate|Real Estate (Residential and/or Commercial)
49961,ISP,Hosting and Cloud Provider|Computer and Information Technology|Software Development|Internet Service Provider (ISP)
41770,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
9003,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
197422,Eyeball,Eyeball|Computer and Information Technology|Hosting and Cloud Provider|Not Validating RPKI ROV
41788,Other,Technology Consulting Services|Computer and Information Technology
215090,Unknown,
205633,Enterprise,"Media, Publishing, and Broadcasting|Retail Stores, Wholesale, and E-commerce Sites|Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
9036,ISP,Server Hosting|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
25426,ISP,Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology
197465,ISP,Phone Provider|Internet Service Provider (ISP)|Computer and Information Technology|Computer and Network Security
58208,Enterprise,"Service|Law, Business, and Consulting Services"
205669,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Home ISP
197484,ISP,Computer and Information Technology|Internet Service Provider (ISP)
197485,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Software Development|Eyeball
213868,Unknown,
205681,Other,"Media, Publishing, and Broadcasting|Online Informational Content|Computer and Information Technology|Software Development"
213873,Other,Tor services
50036,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
