asn,category,tags
204867,Other,"Retail Stores, Wholesale, and E-commerce Sites|IPv6 only"
49220,Other,Computer and Information Technology|Validating RPKI ROV|Software Development
213062,Enterprise,"Health Care Services|Service|Hospitals and Medical Centers|Retail Stores, Wholesale, and E-commerce Sites"
213064,Enterprise,"Service|Law, Business, and Consulting Services|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
49225,Other,Community Groups and Nonprofits
8268,ISP,Internet Service Provider (ISP)|Computer and Information Technology
204877,ISP,Education and Research|Computer and Information Technology|Internet Service Provider (ISP)|Research and Development Organizations
213068,Academic/Edu,"Colleges, Universities, and Professional Schools|Education and Research"
41040,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
24657,ISP,Server Hosting|Manufacturing|Internet Service Provider (ISP)|Service
49234,Content/CDN,Government|Service|Computer and Information Technology|Hosting and Cloud Provider
204881,Enterprise,"Service|Law, Business, and Consulting Services|Computer and Information Technology|Computer and Network Security"
204883,Other,Computer and Information Technology|Personal ASN
213314,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology
196694,Other,"Manufacturing|Food, Grocery, Beverages|Retail Stores, Wholesale, and E-commerce Sites|Freight, Shipment, and Postal Services"
57433,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
57437,Content/CDN,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Computer and Information Technology|Law, Business, and Consulting Services"
213087,Other,Computer and Information Technology
8292,ISP,Technology Consulting Services|Internet Service Provider (ISP)|Computer and Information Technology|Software Development
24676,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Education and Research|Internet Service Provider (ISP)"
24679,ISP,Content|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
213097,Other,Buildings (Residential or Commercial)|Construction and Real Estate|Real Estate (Residential and/or Commercial)
196714,ISP,Home ISP|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
8303,Academic/Edu,"Validating RPKI ROV|Museums, Libraries, and Entertainment|Government and Public Administration|Radio and Television Providers"
204911,Other,Content|Community Groups and Nonprofits|Tor services
204913,ISP,Internet Service Provider (ISP)|Computer and Information Technology
213106,Other,Not Validating RPKI ROV|Community Groups and Nonprofits
41078,ISP,Computer and Information Technology|Internet Service Provider (ISP)
49274,Other,Computer and Information Technology|Health Care Services|Manufacturing|Software Development
49275,ISP,"Internet Service Provider (ISP)|Software Development|Freight, Shipment, and Postal Services|Computer and Information Technology"
196731,Eyeball,Validating RPKI ROV|Manufacturing|Chemical and Pharmaceutical Manufacturing|Corporate/Enterprise
204924,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
41086,ISP,Education and Research|Service|Computer and Information Technology|Internet Service Provider (ISP)
8319,ISP,Computer and Information Technology|Validating RPKI ROV|Internet Service Provider (ISP)
213118,Enterprise,"Law, Business, and Consulting Services|Service"
213125,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Phone Provider|Software Development
213126,Other,Other
57481,Other,"Online Informational Content|Media, Publishing, and Broadcasting"
49294,Other,"Manufacturing|Electronics and Computer Components|Machinery|Metal, Glass, Wood, and Paper Manufacturing"
49296,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
41108,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Server Hosting
213140,ISP,"Service|Internet Service Provider (ISP)|Computer and Information Technology|Law, Business, and Consulting Services"
41110,ISP,Business Broadband|Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
213141,Other,Manufacturing|Chemical and Pharmaceutical Manufacturing
196763,ISP,Computer and Information Technology|Internet Service Provider (ISP)
8351,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
49312,Content/CDN,"Computer and Network Security|Online Informational Content|Media, Publishing, and Broadcasting|Hosting and Cloud Provider"
213151,Other,"Personal ASN|Social Assistance (Temporary Shelters, Emergency Relief, Child Day Care, etc)|Community Groups and Nonprofits|Service"
8354,Other,"Validating RPKI ROV|Investment, Portfolio Management, Pensions and Funds|Finance and Insurance"
204965,Enterprise,"Real Estate (Residential and/or Commercial)|Construction and Real Estate|Law, Business, and Consulting Services|Service"
8360,ISP,"Finance and Insurance|Service|Law, Business, and Consulting Services|Insurance Carriers and Agencies"
49321,Other,"Construction and Real Estate|Manufacturing|Buildings (Residential or Commercial)|Civil Engineering Construction (Utility Lines, Roads and Bridges)"
213162,Government,"Military, Defense, National Security, and International Affairs|Government and Public Administration|Computer and Information Technology|Software Development"
8365,ISP,Eyeball|Validating RPKI ROV|Computer and Information Technology|Software Development
204977,Enterprise,"Metal, Glass, Wood, and Paper Manufacturing|Law, Business, and Consulting Services|Retail Stores, Wholesale, and E-commerce Sites|Service"
41139,ISP,Computer and Information Technology|Internet Service Provider (ISP)
213171,Other,Computer and Information Technology
8373,Enterprise,"Corporate/Enterprise|Not Validating RPKI ROV|Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
8375,ISP,Server Hosting|Validating RPKI ROV|Internet Service Provider (ISP)|Software Development
24764,Other,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Electronics and Computer Components|Computer and Information Technology"
57533,Other,"Retail Stores, Wholesale, and E-commerce Sites|Manufacturing|Automotive and Transportation|Motor Vehicles and Parts"
24766,Enterprise,"Service|Law, Business, and Consulting Services"
204989,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Home ISP
57537,ISP,Internet Service Provider (ISP)|Computer and Information Technology
8391,ISP,Eyeball|Validating RPKI ROV|Technology Consulting Services|Computer and Information Technology
41163,ISP,Software Development|Computer and Information Technology|Internet Service Provider (ISP)
57548,Other,Real Estate (Residential and/or Commercial)|Construction and Real Estate
41167,ISP,Computer and Information Technology|Manufacturing|Internet Service Provider (ISP)|Electronics and Computer Components
213200,Other,Content|Computer and Information Technology
24786,Other,Computer and Information Technology|Validating RPKI ROV|Software Development
57555,ISP,Technology Consulting Services|Computer and Information Technology|Internet Service Provider (ISP)
196819,ISP,Validating RPKI ROV|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
8405,ISP,Internet Service Provider (ISP)|Computer and Information Technology
49366,Other,Community Groups and Nonprofits
213204,Other,"IPv6 only|Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)"
213209,Other,"Freight, Shipment, and Postal Services"
41179,ISP,"Internet Service Provider (ISP)|Service|Software Development|Military, Defense, National Security, and International Affairs"
205020,ISP,Computer and Information Technology|Software Development|Internet Service Provider (ISP)
213211,Other,Buildings (Residential or Commercial)|Construction and Real Estate
213213,Content/CDN,Computer and Network Security|Computer and Information Technology|Hosting and Cloud Provider
57568,Other,Computer and Information Technology
8422,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
57575,Other,"Food Services and Drinking Places|Not Validating RPKI ROV|Food, Grocery, Beverages|Retail Stores, Wholesale, and E-commerce Sites"
205033,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration|Government"
205037,ISP,Corporate/Enterprise|Software Development|Computer and Information Technology|Internet Service Provider (ISP)
213230,ISP,Content|Validating RPKI ROV|Internet Service Provider (ISP)|Hosting and Cloud Provider
205042,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
213237,Other,"Retail Stores, Wholesale, and E-commerce Sites|Service|Personal ASN"
205046,Academic/Edu,"Research and Development Organizations|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|Community Groups and Nonprofits|Software Development"
213238,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration|Government"
205050,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Buildings (Residential or Commercial)|Service|Construction and Real Estate"
213242,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
41213,Other,"Manufacturing|Media, Publishing, and Broadcasting|Retail Stores, Wholesale, and E-commerce Sites|Print Media (Newspapers, Magazines, Books)"
24833,Other,"Banks, Credit Card Companies, Mortgage Providers|Construction and Real Estate|Finance and Insurance|Real Estate (Residential and/or Commercial)"
213249,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage|IPv6 only"
213250,Content/CDN,"Content|Retail Stores, Wholesale, and E-commerce Sites|Tor services|VPN Host"
24836,Other,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology"
213251,Other,Tor services|Automotive and Transportation|Real Estate (Residential and/or Commercial)|Construction and Real Estate
8454,Eyeball,"Validating RPKI ROV|Freight, Shipment, and Postal Services|Corporate/Enterprise|Eyeball"
57607,Other,"Retail Stores, Wholesale, and E-commerce Sites|Construction and Real Estate|Manufacturing"
24840,ISP,Validating RPKI ROV|Computer and Information Technology|Hosting and Cloud Provider|Software Development
196870,Government,"Online Informational Content|Media, Publishing, and Broadcasting|Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
24845,Government,"Government|Utilities (Excluding Internet Service)|Electric Power Generation, Transmission, Distribution"
57618,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Education and Research|Internet Service Provider (ISP)"
8469,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
213273,ISP,Internet Service Provider (ISP)|Computer and Information Technology
49435,ISP,Internet Service Provider (ISP)|Computer and Information Technology
49436,Other,"Sewage Treatment|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Electric Power Generation, Transmission, Distribution|Water Supply and Irrigation"
24861,Enterprise,"Law, Business, and Consulting Services|Service"
213275,Academic/Edu,Education and Research
213276,Enterprise,"Law, Business, and Consulting Services|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Service"
288,Eyeball,Eyeball|Validating RPKI ROV|Manufacturing|Education and Research
8481,ISP,Internet Service Provider (ISP)|Computer and Information Technology
57632,Other,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Retail Stores, Wholesale, and E-commerce Sites|Construction and Real Estate|IPv6 only"
213280,Enterprise,"Law, Business, and Consulting Services|Service"
24868,Other,"Service|Online Music and Video Streaming Services|Media, Publishing, and Broadcasting"
213281,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Tor services
205094,Other,Validating RPKI ROV
213283,Government,"Government and Public Administration|Law Enforcement, Public Safety, and Justice|Government and Regulatory Agencies, Administrations, Departments, and Services|Government"
8489,Academic/Edu,Computer and Information Technology|Validating RPKI ROV|Education and Research|Software Development
205100,Academic/Edu,Tor services|Validating RPKI ROV|Computer and Information Technology|Education and Research
49453,ISP,Eyeball|Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
213292,ISP,Computer and Information Technology|Internet Service Provider (ISP)|IPv6 only|Personal ASN
8495,ISP,VPN Host|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
57648,Content/CDN,"Hosting and Cloud Provider|Education and Research|Service|Law, Business, and Consulting Services"
205103,ISP,Computer and Information Technology|Internet Service Provider (ISP)
213297,Other,Community Groups and Nonprofits|IPv6 only
49459,ISP,Internet Service Provider (ISP)|Computer and Information Technology
213299,Other,Service
213300,ISP,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
49464,ISP,Computer and Information Technology|Service|Internet Service Provider (ISP)
205112,ISP,Eyeball|Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
196922,ISP,Internet Service Provider (ISP)|Computer and Information Technology
205115,ISP,Internet Service Provider (ISP)|Computer and Information Technology
213305,ISP,"Finance and Insurance|Insurance Carriers and Agencies|Freight, Shipment, and Postal Services"
205117,Other,"Machinery|Metal, Glass, Wood, and Paper Manufacturing|Retail Stores, Wholesale, and E-commerce Sites|Manufacturing"
213312,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Content
49473,Enterprise,Service|Utilities (Excluding Internet Service)|Community Groups and Nonprofits|Sewage Treatment
24898,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
24899,Other,"Media, Publishing, and Broadcasting|Health Care Services|Online Informational Content"
24900,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider
24901,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
24902,Other,"Media, Publishing, and Broadcasting|Online Informational Content|Health Care Services"
8519,Academic/Edu,"Government and Regulatory Agencies, Administrations, Departments, and Services|Education and Research|Manufacturing|Research and Development Organizations"
8520,Content/CDN,Validating RPKI ROV|Computer and Information Technology|Software Development|Hosting and Cloud Provider
41289,Government,Government|Not Validating RPKI ROV|Government and Public Administration|Community Groups and Nonprofits
57667,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology|Software Development
196932,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Eyeball
213319,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Software Development
24909,Enterprise,"Freight, Shipment, and Postal Services|Service|Software Development|Computer and Information Technology"
41293,Other,Computer and Information Technology
205137,Eyeball,"Clothing, Fashion, Luggage|Retail Stores, Wholesale, and E-commerce Sites|Eyeball"
41298,Other,Computer and Information Technology|Service
213330,Other,Manufacturing
57684,Other,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Water Supply and Irrigation|Utilities (Excluding Internet Service)"
49494,Enterprise,Service|Software Development|Computer and Information Technology|Machinery
213335,Other,"Freight, Shipment, and Postal Services|Water Transportation|Service"
196954,ISP,Eyeball|Validating RPKI ROV|Internet Service Provider (ISP)|Software Development
41307,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
49499,Other,Community Groups and Nonprofits
213341,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Technology Consulting Services|IPv6 only
24926,Other,"Service|Machinery|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Retail Stores, Wholesale, and E-commerce Sites"
213342,Eyeball,"Online Informational Content|Education and Research|Museums, Libraries, and Entertainment|Research and Development Organizations"
205154,Other,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
8549,Enterprise,"Validating RPKI ROV|Computer and Information Technology|Service|Law, Business, and Consulting Services"
205159,Content/CDN,"Law, Business, and Consulting Services|Service|Computer and Information Technology|Software Development"
196968,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
41321,ISP,"Software Development|Service|Law, Business, and Consulting Services|Internet Service Provider (ISP)"
213353,Enterprise,"Finance and Insurance|Accountants, Tax Preparers, Payroll Services|Service|Law, Business, and Consulting Services"
24939,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology
24940,ISP,Content|Validating RPKI ROV|Software Development|Computer and Information Technology
205165,Enterprise,"Service|Law, Business, and Consulting Services|Personal ASN|IPv6 only"
213358,Other,Computer and Information Technology
8560,ISP,Content|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
8561,ISP,Internet Critical Infra|Hosting and Cloud Provider|Internet Service Provider (ISP)|Computer and Information Technology
49523,Other,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Electric Power Generation, Transmission, Distribution|Service|Utilities (Excluding Internet Service)"
8569,ISP,Education and Research|Not Validating RPKI ROV|Internet Service Provider (ISP)|Research and Development Organizations
24956,Other,"Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage"
205184,Other,"Anycast|Media, Publishing, and Broadcasting|Service"
24961,ISP,Content|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
213386,Other,"Retail Stores, Wholesale, and E-commerce Sites|IPv6 only|Personal ASN"
57739,ISP,Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology|VPN Host
24973,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|VPN Host
8590,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance|Automotive and Transportation|Manufacturing"
49552,Academic/Edu,"Education and Research|Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)|Corporate/Enterprise"
213392,Other,Personal ASN|Construction and Real Estate|Service|Buildings (Residential or Commercial)
24978,ISP,Computer and Information Technology|Not Validating RPKI ROV|Radio and Television Providers|Internet Service Provider (ISP)
33171,Other,"Media, Publishing, and Broadcasting|Online Informational Content"
197008,ISP,"Not Validating RPKI ROV|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
41365,Other,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Manufacturing|Metal, Glass, Wood, and Paper Manufacturing"
213396,Other,Computer and Information Technology|Software Development
205208,Other,Health Care Services|Hospitals and Medical Centers|IPv6 only
24989,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
205214,Other,IPv6 only|Computer and Information Technology
213408,Other,Computer and Information Technology|Software Development|Personal ASN
24993,ISP,Internet Service Provider (ISP)|Computer and Information Technology
213416,Other,IPv6 only|Personal ASN
57769,ISP,Utilities (Excluding Internet Service)|Internet Service Provider (ISP)|Computer and Information Technology
49581,Content/CDN,"Content|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Software Development"
213422,ISP,Personal ASN|IPv6 only|Computer and Information Technology|Internet Service Provider (ISP)
213423,Other,Computer and Information Technology|Personal ASN|IPv6 only
49585,Content/CDN,Server Hosting|Computer and Network Security|Computer and Information Technology
213425,Enterprise,"Law, Business, and Consulting Services|Service"
213426,ISP,"Computer and Information Technology|Hosting, Cloud Provider, Data Center, Server Colocation|Server Hosting|Internet Service Provider (ISP)"
57780,Other,Computer and Information Technology|Software Development
41399,Content/CDN,"Hosting and Cloud Provider|Retail Stores, Wholesale, and E-commerce Sites|Software Development|Computer and Information Technology"
205240,Other,"Personal ASN|Buildings (Residential or Commercial)|Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites"
205242,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services"
8638,ISP,Computer and Information Technology|Internet Service Provider (ISP)
205249,ISP,"Government and Public Administration|Military, Defense, National Security, and International Affairs|Computer and Information Technology|Internet Service Provider (ISP)"
49603,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Education and Research|Internet Service Provider (ISP)"
41412,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|Software Development
197063,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
8648,ISP,Tranco 10k Host|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
8649,Other,"Validating RPKI ROV|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
41416,Other,"Banks, Credit Card Companies, Mortgage Providers|Finance and Insurance"
49609,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Software Development
57802,ISP,Computer and Information Technology|Utilities (Excluding Internet Service)|Internet Service Provider (ISP)
213449,ISP,"Carrier|Hosting, Cloud Provider, Data Center, Server Colocation|Computer and Information Technology|Server Hosting"
25038,ISP,Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
25039,Other,Machinery|Manufacturing|Service|Chemical and Pharmaceutical Manufacturing
197071,ISP,Content|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
213450,Other,"Freight, Shipment, and Postal Services"
41431,Other,Computer and Information Technology|Software Development
205272,Academic/Edu,"Tranco 10k Host|Computer and Network Security|Military, Defense, National Security, and International Affairs|Government and Public Administration"
57821,Other,Personal ASN|Community Groups and Nonprofits|Validating RPKI ROV
25054,ISP,"Law, Business, and Consulting Services|Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)"
213472,Enterprise,"Service|Law, Business, and Consulting Services|IPv6 only"
25058,ISP,Health Care Services|Computer and Information Technology|Internet Service Provider (ISP)|Software Development
25063,ISP,Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
49639,ISP,Insurance Carriers and Agencies|Finance and Insurance|Hospitals and Medical Centers|Health Care Services
197095,ISP,"Technology Consulting Services|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
205287,Other,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology"
41451,Other,"Food, Grocery, Beverages|Retail Stores, Wholesale, and E-commerce Sites|Travel and Accommodation|Food Services and Drinking Places"
25068,Other,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
57837,ISP,"Internet Service Provider (ISP)|Software Development|Government and Public Administration|Military, Defense, National Security, and International Affairs"
57838,ISP,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
8687,ISP,Internet Service Provider (ISP)|Validating RPKI ROV|Computer and Information Technology
205291,ISP,Internet Service Provider (ISP)|Computer and Information Technology
41457,Enterprise,"Law, Business, and Consulting Services|Service"
25074,ISP,Internet Service Provider (ISP)|Computer and Information Technology|VPN Host
49651,ISP,"Law, Business, and Consulting Services|Manufacturing|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Automotive and Transportation"
213490,Other,Computer and Network Security|Computer and Information Technology
213484,Other,Computer and Information Technology
213491,ISP,Computer and Information Technology|Internet Service Provider (ISP)
213492,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Hosting, Cloud Provider, Data Center, Server Colocation"
25081,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
25083,ISP,Software Development|Computer and Information Technology|Internet Service Provider (ISP)|Utilities (Excluding Internet Service)
205310,Enterprise,"Corporate/Enterprise|Service|Computer and Information Technology|Law, Business, and Consulting Services"
213512,Other,Computer and Information Technology
205321,ISP,"Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology"
25102,ISP,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
213518,Other,Utilities (Excluding Internet Service)
25109,ISP,Finance and Insurance|Insurance Carriers and Agencies|Health Care Services
213527,Other,Content|Computer and Information Technology
8731,Enterprise,"Computer and Information Technology|Law, Business, and Consulting Services|Service"
25115,ISP,"Manufacturing|Utilities (Excluding Internet Service)|Electric Power Generation, Transmission, Distribution|Internet Service Provider (ISP)"
8735,ISP,Technology Consulting Services|Validating RPKI ROV|Internet Service Provider (ISP)|Service
41504,ISP,"Software Development|Internet Service Provider (ISP)|Service|Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)"
49696,Other,Computer and Information Technology
49697,Academic/Edu,Education and Research|Personal ASN|IPv6 only
57891,ISP,Utilities (Excluding Internet Service)|Computer and Information Technology|Internet Service Provider (ISP)
57892,Other,"Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage"
8741,ISP,Computer and Information Technology|Validating RPKI ROV|Content|VPN Host
197157,Enterprise,"Service|Software Development|Online Music and Video Streaming Services|Media, Publishing, and Broadcasting"
197160,Other,"Trucking|Freight, Shipment, and Postal Services|Personal ASN"
553,Eyeball,"Eyeball|Validating RPKI ROV|Colleges, Universities, and Professional Schools|Education and Research"
41514,Other,"Service|Electronics and Computer Components|Machinery|Retail Stores, Wholesale, and E-commerce Sites"
197164,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Software Development|Computer and Information Technology
205356,Content/CDN,"Law, Business, and Consulting Services|Service|Computer and Information Technology|Hosting and Cloud Provider"
213554,Other,Health Care Services|Community Groups and Nonprofits
205365,Enterprise,"Personal ASN|Service|Law, Business, and Consulting Services"
205366,Academic/Edu,"Research and Development Organizations|Education and Research|Law, Business, and Consulting Services|Service"
