asn,category,tags
204989,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Home ISP
57537,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
8391,ISP,Eyeball|Technology Consulting Services|Computer and Information Technology|Internet Service Provider (ISP)
41163,ISP,Internet Service Provider (ISP)|Computer and Information Technology|Software Development|
57548,Other,Construction and Real Estate|Real Estate (Residential and/or Commercial)|
41167,ISP,Internet Service Provider (ISP)|Manufacturing|Computer and Information Technology|Electronics and Computer Components
213200,Other,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|Software Development|Content"
24786,Other,Validating RPKI ROV|Computer and Information Technology|Software Development|
57555,Other,Technology Consulting Services|Computer and Information Technology|
196819,ISP,Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
8405,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
49366,Other,Community Groups and Nonprofits|
213204,Other,"Print Media (Newspapers, Magazines, Books)|Media, Publishing, and Broadcasting|"
213209,Other,"Freight, Shipment, and Postal Services|"
41179,ISP,"Computer and Network Security|Military, Defense, National Security, and International Affairs|Software Development|Government and Public Administration"
205020,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|
213211,Other,Construction and Real Estate|Buildings (Residential or Commercial)|
213213,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology|Computer and Network Security|
8422,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
57575,Other,"Not Validating RPKI ROV|Food, Grocery, Beverages|Retail Stores, Wholesale, and E-commerce Sites|Food Services and Drinking Places"
205033,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|Government|"
205037,ISP,Software Development|Online Informational Content|Internet Service Provider (ISP)|Computer and Information Technology
205038,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
213230,ISP,Content|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
205042,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|
213237,Other,"Service|Retail Stores, Wholesale, and E-commerce Sites|Personal ASN|"
205046,Academic/Edu,"Research and Development Organizations|Community Groups and Nonprofits|Computer and Information Technology|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
213238,Government,"Government and Public Administration|Government and Regulatory Agencies, Administrations, Departments, and Services|Government|"
205050,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Service|Buildings (Residential or Commercial)|Construction and Real Estate"
251,Other,Other|
213242,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
41213,Other,"Manufacturing|Clothing, Fashion, Luggage|Retail Stores, Wholesale, and E-commerce Sites|"
24833,Other,"Construction and Real Estate|Banks, Credit Card Companies, Mortgage Providers|Real Estate (Residential and/or Commercial)|Finance and Insurance"
8450,Academic/Edu,"Education and Research|Colleges, Universities, and Professional Schools|Not Validating RPKI ROV|"
213249,Other,"Clothing, Fashion, Luggage|Retail Stores, Wholesale, and E-commerce Sites|"
24836,Other,"Software Development|Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|"
213250,Content/CDN,"Content|Retail Stores, Wholesale, and E-commerce Sites|Server Hosting|VPN Host"
8454,Eyeball,"Freight, Shipment, and Postal Services|Validating RPKI ROV|Corporate/Enterprise|Eyeball"
57607,Other,"Construction and Real Estate|Manufacturing|Retail Stores, Wholesale, and E-commerce Sites|"
24840,ISP,Hosting and Cloud Provider|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
196870,Government,"Online Informational Content|Community Groups and Nonprofits|Media, Publishing, and Broadcasting|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)"
213251,Other,Manufacturing|Automotive and Transportation|Real Estate (Residential and/or Commercial)|Construction and Real Estate
24845,Government,"Government|Electric Power Generation, Transmission, Distribution|Utilities (Excluding Internet Service)|"
205071,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
57618,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology|Education and Research
8469,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
213273,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
49435,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
49436,Other,"Water Supply and Irrigation|Steam and Air-Conditioning Supply|Sewage Treatment|Electric Power Generation, Transmission, Distribution"
24861,Enterprise,"Law, Business, and Consulting Services|Service|"
213275,Academic/Edu,Education and Research|
213276,Enterprise,"Service|Law, Business, and Consulting Services|Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate"
288,Eyeball,"Eyeball|Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration|Education and Research"
8481,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
57632,Other,"Civil Engineering Construction (Utility Lines, Roads and Bridges)|Construction and Real Estate|Retail Stores, Wholesale, and E-commerce Sites|Personal ASN"
213280,Enterprise,"Law, Business, and Consulting Services|Service|"
24868,Other,"Online Music and Video Streaming Services|Service|Media, Publishing, and Broadcasting|"
213281,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Business Broadband
41254,Other,"Retail Stores, Wholesale, and E-commerce Sites|Computer and Information Technology|"
205094,Other,Validating RPKI ROV|
213283,Government,"Law Enforcement, Public Safety, and Justice|Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration|Government"
8489,Academic/Edu,Validating RPKI ROV|Research and Development Organizations|Software Development|Education and Research
205100,Academic/Edu,"ToR Services|Law, Business, and Consulting Services|Service|Education and Research"
213294,Unknown,
8495,ISP,ToR Services|Computer and Information Technology|Internet Service Provider (ISP)|Not Validating RPKI ROV
57648,Content/CDN,Hosting and Cloud Provider|Software Development|Research and Development Organizations|Computer and Information Technology
213297,Other,Community Groups and Nonprofits|
205103,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
49459,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
213299,Other,Service|
213300,ISP,"Internet Service Provider (ISP)|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|"
49464,ISP,Service|Internet Service Provider (ISP)|Computer and Information Technology|
205112,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
196922,ISP,Computer and Information Technology|Internet Service Provider (ISP)|
205115,ISP,Internet Service Provider (ISP)|Computer and Information Technology|
205117,Other,"Machinery|Metal, Glass, Wood, and Paper Manufacturing|Manufacturing|Retail Stores, Wholesale, and E-commerce Sites"
49473,Enterprise,Sewage Treatment|Community Groups and Nonprofits|Service|Utilities (Excluding Internet Service)
24898,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
24899,Other,"Online Informational Content|Media, Publishing, and Broadcasting|Health Care Services|"
24900,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
24901,Content/CDN,Computer and Information Technology|Hosting and Cloud Provider|
24902,Other,"Online Informational Content|Media, Publishing, and Broadcasting|Health Care Services|"
8519,Academic/Edu,"Government and Public Administration|Education and Research|Government and Regulatory Agencies, Administrations, Departments, and Services|Government"
8520,Content/CDN,Validating RPKI ROV|Computer and Information Technology|Hosting and Cloud Provider|Software Development
41289,Government,Government|Government and Public Administration|Community Groups and Nonprofits|Not Validating RPKI ROV
57667,ISP,Hosting and Cloud Provider|Software Development|Internet Service Provider (ISP)|Computer and Information Technology
196932,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|
213319,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology|
24909,ISP,"Retail Stores, Wholesale, and E-commerce Sites|Law, Business, and Consulting Services|Service|Software Development"
41293,Other,Computer and Information Technology|
205137,Eyeball,"Eyeball|Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage|"
41298,Other,Service|Computer and Information Technology|
213330,Other,Manufacturing|
57684,Other,"Utilities (Excluding Internet Service)|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Water Supply and Irrigation|"
49494,Enterprise,"Software Development|Machinery|Service|Retail Stores, Wholesale, and E-commerce Sites"
213335,Other,"Water Transportation|Service|Freight, Shipment, and Postal Services|"
196954,ISP,"Eyeball|Computer and Information Technology|Internet Service Provider (ISP)|Retail Stores, Wholesale, and E-commerce Sites"
41307,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|
49499,Other,"Community Groups and Nonprofits|Human Rights and Social Advocacy (Human Rights, Environment and Wildlife Conservation, Other)|"
213341,Other,"Food, Beverage, and Tobacco|Food, Grocery, Beverages|Manufacturing|Retail Stores, Wholesale, and E-commerce Sites"
24926,Other,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Manufacturing|Machinery|Retail Stores, Wholesale, and E-commerce Sites"
213342,Eyeball,"Media, Publishing, and Broadcasting|Education and Research|Online Informational Content|Research and Development Organizations"
205154,Other,"Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites|"
8549,Enterprise,"Law, Business, and Consulting Services|Service|Computer and Information Technology|Validating RPKI ROV"
205159,Content/CDN,"Hosting and Cloud Provider|Computer and Information Technology|Service|Law, Business, and Consulting Services"
196968,ISP,Eyeball|Internet Service Provider (ISP)|Computer and Information Technology|Not Validating RPKI ROV
41321,ISP,"Law, Business, and Consulting Services|Computer and Information Technology|Software Development|Internet Service Provider (ISP)"
213353,Enterprise,"Finance and Insurance|Law, Business, and Consulting Services|Accountants, Tax Preparers, Payroll Services|Service"
24939,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology|
24940,ISP,Content|Software Development|Computer and Information Technology|Internet Service Provider (ISP)
205165,Enterprise,"Law, Business, and Consulting Services|Service|Personal ASN|"
213358,Other,Computer and Information Technology|
8560,ISP,Content|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
8561,ISP,Internet Critical Infra|Hosting and Cloud Provider|Technology Consulting Services|Internet Service Provider (ISP)
49523,Other,"Electric Power Generation, Transmission, Distribution|Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Service|Utilities (Excluding Internet Service)"
8569,ISP,Not Validating RPKI ROV|Computer and Information Technology|Research and Development Organizations|Education and Research
24956,Other,"Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|Clothing, Fashion, Luggage|"
49532,ISP,VPN Host|Internet Service Provider (ISP)|Computer and Information Technology|Validating RPKI ROV
205184,Other,"Anycast|Service|Media, Publishing, and Broadcasting|"
24961,ISP,Content|Internet Service Provider (ISP)|Computer and Information Technology|Hosting and Cloud Provider
213386,Other,"Personal ASN|Retail Stores, Wholesale, and E-commerce Sites|"
57739,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Hosting and Cloud Provider|VPN Host
24973,Content/CDN,Hosting and Cloud Provider|Computer and Information Technology|VPN Host|
8590,Other,"Automotive and Transportation|Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers|Manufacturing"
49552,Academic/Edu,"Education and Research|Other Schools, Instruction, and Exam Preparation (Trade Schools, Art Schools, Driving Instruction, etc.)|Corporate/Enterprise|"
213392,Other,Personal ASN|Buildings (Residential or Commercial)|Construction and Real Estate|Service
24978,ISP,Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)|Radio and Television Providers
33171,Other,"Online Informational Content|Media, Publishing, and Broadcasting|"
197008,ISP,"Not Validating RPKI ROV|Retail Stores, Wholesale, and E-commerce Sites|Internet Service Provider (ISP)|Computer and Information Technology"
