asn,category,tags
132523,Content/CDN,Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
132524,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132527,Other,"Postal Services and Couriers|Freight, Shipment, and Postal Services"
132535,ISP,Computer and Information Technology|Not Validating RPKI ROV|Internet Service Provider (ISP)
132538,ISP,"Freight, Shipment, and Postal Services|Computer and Information Technology|Postal Services and Couriers|Internet Service Provider (ISP)"
132539,Enterprise,"Investment, Portfolio Management, Pensions and Funds|Service|Law, Business, and Consulting Services|Finance and Insurance"
132540,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132542,ISP,Software Development|Computer and Information Technology|Hosting and Cloud Provider|Internet Service Provider (ISP)
132547,Other,Not Validating RPKI ROV|Community Groups and Nonprofits
132550,ISP,"Media, Publishing, and Broadcasting|Computer and Information Technology|Software Development|Internet Service Provider (ISP)"
132555,ISP,"Law, Business, and Consulting Services|Internet Service Provider (ISP)|Hosting and Cloud Provider|Service"
132556,ISP,Eyeball|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132557,ISP,Tranco 10k Host|Internet Service Provider (ISP)|Computer and Information Technology
132558,Other,"Postal Services and Couriers|Freight, Shipment, and Postal Services"
132559,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132560,Other,"Media, Publishing, and Broadcasting|Print Media (Newspapers, Magazines, Books)|Clothing and Textiles|Manufacturing"
132562,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132563,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132564,Other,"Electronics and Computer Components|Retail Stores, Wholesale, and E-commerce Sites|Manufacturing"
132565,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
132566,ISP,Eyeball|Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
132567,Other,Not Validating RPKI ROV|Computer and Information Technology|Computer and Network Security|Software Development
132568,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132569,Enterprise,"Museums, Libraries, and Entertainment|Service|Recreation, Sports, and Performing Arts|Law, Business, and Consulting Services"
132570,Other,"Radio and Television Providers|Not Validating RPKI ROV|Media, Publishing, and Broadcasting"
132571,Enterprise,"Law, Business, and Consulting Services|Service"
132572,Eyeball,"Retail Stores, Wholesale, and E-commerce Sites|Eyeball"
132573,ISP,Eyeball|Computer and Information Technology|Internet Service Provider (ISP)
132574,ISP,"Computer and Information Technology|Internet Service Provider (ISP)|Software Development|Retail Stores, Wholesale, and E-commerce Sites"
132587,Content/CDN,Not Validating RPKI ROV|Computer and Network Security|Computer and Information Technology|Hosting and Cloud Provider
132613,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
132627,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132711,Government,Government and Public Administration|Computer and Information Technology|Software Development|Computer and Network Security
132717,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
132729,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132746,Content/CDN,Computer and Information Technology|Validating RPKI ROV|Hosting and Cloud Provider
132747,ISP,Computer and Information Technology|Internet Service Provider (ISP)
132748,Other,"Retail Stores, Wholesale, and E-commerce Sites"
132749,Academic/Edu,"Education and Research|Research and Development Organizations|Colleges, Universities, and Professional Schools|Academic"
132750,ISP,Internet Service Provider (ISP)|Service|Software Development|Hosting and Cloud Provider
132751,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132752,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132753,ISP,Not Validating RPKI ROV|Electronics and Computer Components|Computer and Information Technology|Manufacturing
132754,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132755,Other,"Investment, Portfolio Management, Pensions and Funds|Finance and Insurance|Computer and Information Technology"
132756,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
132757,ISP,"Media, Publishing, and Broadcasting|Not Validating RPKI ROV|Computer and Information Technology|Online Informational Content"
132758,Other,Not Validating RPKI ROV|Computer and Information Technology
132759,Enterprise,"Law, Business, and Consulting Services|Service"
132760,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
132761,ISP,Internet Service Provider (ISP)|Not Validating RPKI ROV|Computer and Information Technology
132762,ISP,Internet Service Provider (ISP)|Hosting and Cloud Provider|Computer and Information Technology
132763,Other,"Agriculture, Mining, and Refineries (Farming, Greenhouses, Mining, Forestry, and Animal Farming)|Freight, Shipment, and Postal Services"
132764,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology|Eyeball
132765,ISP,Hosting and Cloud Provider|Internet Service Provider (ISP)|Service|Computer and Information Technology
132766,Other,"Software Development|Computer and Information Technology|Retail Stores, Wholesale, and E-commerce Sites"
132767,Other,Other
